Unnamed: 0,Field,CANDELS_ID,z,RA_gal,DEC_gal,A,Clump_ID,dist_clump,flux_ratio,restuv_flux,RA_clump,DEC_clump,Raw_Flux_f125w,Background_Flux_f125w,Corrected_Flux_f125w,Raw_Flux_f160w,Background_Flux_f160w,Corrected_Flux_f160w,Raw_Flux_f275w,Background_Flux_f275w,Corrected_Flux_f275w,Raw_Flux_f435w,Background_Flux_f435w,Corrected_Flux_f435w,Raw_Flux_f606w,Background_Flux_f606w,Corrected_Flux_f606w,Raw_Flux_f775w,Background_Flux_f775w,Corrected_Flux_f775w,Raw_Flux_f850lp,Background_Flux_f850lp,Corrected_Flux_f850lp,Raw_Flux_f140w,Background_Flux_f140w,Corrected_Flux_f140w
1180,goodss,6543,2.291,53.0962636,-27.8490298,4.308,1,14.541176018465633,0.4706964989096552,0.0486236,53.096446030203154,-27.84921150598588,0.7619278491047238,0.23461916727256935,0.5273086818321544,0.7887992594812419,0.2926965070362637,0.49610275244497815,,,,0.19827785308451074,0.057478229951028456,0.14079962313348227,0.7011730579967613,0.21320813808064198,0.48796491991611934,0.344075110465554,0.11348688047700735,0.23058822998854667,0.16463514821725117,0.057933933696282115,0.10670121452096906,1.0152429178139395,0.36921518476012194,0.6460277330538176
1181,goodss,6546,1.539,53.2316603,-27.8494783,5.987,1,8.556992024070142,0.2002652485933247,0.0670806,53.2317505690546,-27.849587841847324,0.7720547591811567,0.7860278939903865,-0.013973134809229792,0.8443622341570471,0.8695991862159212,-0.025236952058874107,-0.013508719634653468,-0.009953858621580559,-0.0035548610130729085,0.046646406089076775,0.019884921560927867,0.02676148452814891,0.16007404620219695,0.09249854703734844,0.06757549916484851,0.11428308024553933,0.08147390080148151,0.032809179444057826,0.08356077208400794,0.06705120244272149,0.016509569641286456,1.3596568683388266,1.271403922889744,0.08825294544908258
1182,goodss,6588,1.968,53.1370532,-27.8500632,11.549,1,28.988661792155916,0.0067914906759311,0.535476,53.1372561361856,-27.85051324116809,0.30021830645429,0.2473794898146516,0.05283881663963838,0.28348144608078557,0.2697237968134783,0.01375764926730727,0.0,0.0,0.0,0.027418688767995653,0.024162183443293583,0.0032565053247020706,0.078969911870011,0.06677018136010154,0.012199730509909454,0.08184316812528626,0.07177965432711589,0.010063513798170373,0.04621010688265496,0.03375515883050038,0.01245494805215458,0.36373262463983475,0.3166892490807998,0.04704337555903493
1183,goodss,6588,1.968,53.1370532,-27.8500632,11.549,2,18.95804611504044,0.0342074397266762,0.535476,53.13672825890478,-27.84992996228543,0.2620009336656853,0.2953943875914409,-0.0333934539257556,0.2828475810008591,0.3145820222483451,-0.03173444124748598,0.0,0.0,0.0,0.04620032226808705,0.026131870411324344,0.020068451856762703,0.06886394373426798,0.06446798108269472,0.004395962651573257,0.0627764233550803,0.06059954607338945,0.002176877281690845,0.03510334559413303,0.040610581944055084,-0.005507236349922055,0.3231220115370028,0.4089834205033384,-0.0858614089663356
1184,goodss,6588,1.968,53.1370532,-27.8500632,11.549,3,22.648123818541794,0.0249321487159673,0.535476,53.13669055039279,-27.849863299441804,0.18579995762917365,0.19339772281045506,-0.007597765181281413,0.216663161477806,0.19222355782339284,0.024439603654413167,0.0,0.0,0.0,0.02998715861817159,0.014240949922742677,0.015746208695428913,0.057035366315757424,0.06635510773779055,-0.009319741422033123,0.04439243777020281,0.043813287772211905,0.0005791499979909062,0.03373135163893054,0.032963996937567436,0.0007673547013631044,0.3102806254412796,0.2880376600312966,0.022242965409982995
1185,goodss,6588,1.968,53.1370532,-27.8500632,11.549,4,20.159055347411496,0.0330763807982633,0.535476,53.13702983224962,-27.84972993165568,0.31796813578278016,0.17939484364874392,0.13857329213403624,0.32989908499725534,0.1895049479663914,0.14039413703086395,0.0,0.0,0.0,0.06741444336698564,0.009080113175210777,0.058334330191774864,0.1642744973473589,0.046259034237349915,0.11801546311000899,0.10273640981087231,0.046678245787742365,0.05605816402312995,0.04362520602658666,0.0241550436493713,0.019470162377215362,0.466872143822687,0.26685119999684603,0.20002094382584096
1186,goodss,6588,1.968,53.1370532,-27.8500632,11.549,5,32.829293512045005,0.0261023883366695,0.535476,53.136577431500086,-27.849713310826854,0.15230082944966128,0.16167515070256874,-0.009374321252907464,0.17450944527122308,0.1478542322745297,0.026655212996693378,0.0,0.0,0.0,0.05752616187066988,0.025195394348588963,0.03233076752208092,0.09181375589536331,0.045163772682040124,0.046649983213323185,0.06196313749633311,0.03422833122393734,0.027734806272395766,0.01853746071991009,0.02654824528378688,-0.008010784563876792,0.31518862949504334,0.2621945799185936,0.052994049576449764
1187,goodss,6588,1.968,53.1370532,-27.8500632,11.549,6,12.703051306674316,0.0340993601521791,0.535476,53.13693560212711,-27.849879941259427,0.5176390847435699,0.434640293729574,0.08299879101399588,0.5670927996545573,0.46794775477524103,0.09914504487931625,0.0,0.0,0.0,0.05987597923660702,0.02005825768495138,0.03981772155165564,0.12386371145497456,0.085581372093996,0.038282339360978565,0.11962833143336953,0.0729643571137481,0.046663974319621424,0.06085250660380819,0.04617835634819001,0.014674150255618183,0.724410633885566,0.6281912379028417,0.09621939598272433
1188,goodss,6588,1.968,53.1370532,-27.8500632,11.549,7,13.17583061897807,0.0275932528512915,0.535476,53.13702984758866,-27.849846598271053,0.45344979952444464,0.3239417022059382,0.12950809731850643,0.4568496322158179,0.3743486136469415,0.08250101856887643,0.0,0.0,0.0,0.058242547361272046,0.03390825235515856,0.024334295006113484,0.13496164403455876,0.0701241314469756,0.06483751258758316,0.10010100464829333,0.0651270908059842,0.034973913842309134,0.046224182519326654,0.03621261389726589,0.010011568622060762,0.48252027379827345,0.5426149966686783,-0.06009472287040485
1189,goodss,6655,1.517,53.0627265,-27.8489162,8.147,1,16.277902582949682,0.029044767418365,0.40067,53.06283676921034,-27.849184394439163,0.3280547329771584,0.27290053208174336,0.05515420089541506,0.33910421225423965,0.27185068735646056,0.06725352489777908,,,,0.047469434102630076,0.02152957610795212,0.025939857994677955,0.13461602118122012,0.05437850812630284,0.08023751305491728,0.08697584982146277,0.054273771570115516,0.03270207825134725,0.05439171856378693,0.03287427497135128,0.021517443592435653,0.5804921397451426,0.3892568561062717,0.19123528363887088
1190,goodss,6655,1.517,53.0627265,-27.8489162,8.147,2,13.07364189887424,0.0327522743133641,0.40067,53.06279932715933,-27.848717711919857,0.3159708564032105,0.3966125254504368,-0.0806416690472263,0.2785494043283784,0.4249463957670741,-0.14639699143869572,,,,0.060979435358316826,0.026313213183785635,0.03466622217453119,0.07138528057580062,0.08236041685849615,-0.01097513628269553,0.07619506566539418,0.07379339892429565,0.0024016667410985265,0.032540174737428824,0.04633681696871787,-0.013796642231289048,0.4499216860731145,0.612737749343879,-0.16281606327076453
1191,goodss,6655,1.517,53.0627265,-27.8489162,8.147,3,6.662590524713342,0.112980742326455,0.40067,53.06261071891112,-27.848917630139766,1.7663490355938545,1.150620741631337,0.6157282939625175,1.7859871177972393,1.261531377938679,0.5244557398585603,,,,0.16892487055506283,0.06565149332792056,0.10327337722714228,0.43545325686474423,0.19773066589952792,0.2377225909652163,0.3187756625136187,0.16613203905819265,0.15264362345542606,0.2201231789156931,0.11589767359926854,0.10422550531642456,2.6365481059688936,1.5585772084594176,1.077970897509476
1192,goodss,6655,1.517,53.0627265,-27.8489162,8.147,4,11.695089247201151,0.1071622234835736,0.40067,53.06255422498598,-27.84881760570516,1.0913406535176786,0.5842873571392604,0.5070532963784182,0.9701992883210573,0.556795587837138,0.4134037004839193,,,,0.15653088581641436,0.05601827918655209,0.10051260662986228,0.40191932791547275,0.13776793902445317,0.2641513888910196,0.2743184682706596,0.09249319649677741,0.1818252717738822,0.1409766393000306,0.07140250442148391,0.06957413487854669,1.4813680947576238,0.7965243286135962,0.6848437661440275
1193,goodss,6676,1.906,53.0923032,-27.8479525,4.732,1,9.86497845917567,-0.0182299350540467,0.498284,53.09231822137084,-27.84811066231429,0.4346394586039722,0.4588110692581937,-0.02417161065422152,0.3404664170905138,0.36885570136965684,-0.028389284279143057,,,,0.13259541731812904,0.11329010662204028,0.019305310696088762,0.3082912435214541,0.25272515435848036,0.05556608916297373,0.16357697697794318,0.12579621830543525,0.037780758672507936,0.07522032914129863,0.07220538904797592,0.0030149400933227044,0.3443393368585211,0.5848156934872112,-0.2404763566286901
1194,goodss,6676,1.906,53.0923032,-27.8479525,4.732,2,3.068843430349616,0.3882000706265547,0.498284,53.092261728544,-27.84791064999749,3.4146007040496915,1.2864131603845872,2.1281875436651045,3.401788480810326,1.1771257659284322,2.2246627148818936,,,,0.5306411339062204,0.2092322277588852,0.3214089061473352,1.7312811386506708,0.6418932891424912,1.0893878495081797,0.9741373341997644,0.3610146534309713,0.6131226807687932,0.5321402670135422,0.19277510410640816,0.33936516290713403,4.648447190262954,2.0661720889950463,2.5822751012679075
1195,goodss,6678,1.601,53.0749982,-27.8479576,6.8,1,5.0,0.3359767849130396,0.0630202,53.07493892070173,-27.84792242771069,0.8343900779112671,0.5389303023941349,0.2954597755171322,1.2161355625421548,0.674106595868597,0.5420289666735578,,,,0.054157765731449946,0.022742163971067417,0.03141560176038253,0.06628170621051858,0.04195735469044897,0.024324351520069613,0.11922691723798311,0.0644998578321582,0.05472705940582491,0.056352733167746534,0.036522129860453216,0.019830603307293318,1.325641293683937,0.9258037282247004,0.39983756545923665
1196,goodss,6714,1.329,53.1035347,-27.8479448,5.874,1,4.734812562287972,0.0734387576043258,0.524603,53.10355263331972,-27.848029338727763,1.8403888148284477,0.4709657284448555,1.3694230863835921,1.9764030671523436,0.5304056327666077,1.445997434385736,,,,0.2102533043587463,0.04509549617783752,0.1651578081809088,0.5619349558093691,0.1292801345006322,0.43265482130873695,0.38629184719643406,0.09793605335510788,0.28835579384132615,0.31065571327276953,0.07910302783887084,0.23155268543389868,2.559578317954136,0.7443388495932243,1.8152394683609119
1197,goodss,6714,1.329,53.1035347,-27.8479448,5.874,2,3.385033234696523,0.1648770691519988,0.524603,53.10347724656376,-27.84796266163357,3.1495864141058965,0.7815205969676468,2.3680658171382496,3.181743038465345,0.8376838198520354,2.34405921861331,,,,0.24279552463976686,0.07035974220187097,0.1724357824378959,0.731984232366513,0.20121190346589812,0.5307723289006149,0.5368423920422307,0.14084835266336723,0.39599403937886346,0.4578807920213121,0.12376025829267814,0.33412053372863393,4.248809943037646,1.174908922315066,3.07390102072258
1198,goodss,6714,1.329,53.1035347,-27.8479448,5.874,3,3.912601436384748,0.1739433311948103,0.524603,53.103609199885256,-27.847929346583985,3.3981081888914173,1.075781656651843,2.3223265322395745,3.6248539724192623,1.145736271735275,2.4791177006839873,,,,0.3787160907545934,0.10371969244109658,0.2749963983134968,1.1096412343604296,0.2948003683195812,0.8148408660408484,0.7871447091863643,0.21410029171162082,0.5730444174747434,0.5732364273115916,0.1733692775971245,0.39986714971446713,5.515152271651801,1.6193791771728088,3.8957730944789923
1199,goodss,6714,1.329,53.1035347,-27.8479448,5.874,4,8.63124846125982,0.0231194960750685,0.524603,53.103383007304586,-27.84791264852763,0.9840232718313344,0.5933451797392107,0.3906780920921237,0.9370523010326405,0.6271090936740552,0.30994320735858527,,,,0.10308676676854765,0.06422470604509778,0.03886206072344987,0.25524268850052517,0.1748239187708314,0.08041876972969378,0.18470065072696903,0.11298467670653088,0.07171597402043815,0.15134509396492277,0.10319224609312315,0.04815284787179962,1.200116910542829,0.836929425133217,0.3631874854096121
1200,goodss,6730,2.61467,53.0697631,-27.8475815,5.123,1,1.1419774516162755,0.5211587880433067,0.490784,53.069774288256966,-27.84758721837487,1.9084180510766515,0.45245138068540447,1.455966670391247,2.22151917409544,0.5394648392043285,1.6820543348911117,,,,0.31929646565778447,0.08480864734179688,0.23448781831598758,1.4118888794888709,0.36521431209438127,1.0466745673944895,0.8092778828527492,0.20156046223313984,0.6077174206196093,0.40886023330039256,0.10035568905310195,0.3085045442472906,2.9254277949869003,0.7074551730221177,2.2179726219647824
1201,goodss,6730,2.61467,53.0697631,-27.8475815,5.123,2,5.269640642396784,0.1496263856469575,0.490784,53.06969893073388,-27.84750385629197,0.6762994612885597,0.2769902854469059,0.39930917584165376,0.6681958881675314,0.2848698001276592,0.38332608803987217,,,,0.19676932043157244,0.06494033343517257,0.1318289869963999,0.5579882605266364,0.2058784510746019,0.3521098094520345,0.2935526047300212,0.10204600821683635,0.19150659651318486,0.14790880828094927,0.05476550712429075,0.09314330115665852,1.032744806345903,0.4143164054461985,0.6184284008997045
1202,goodss,6770,1.28,53.0832469,-27.8479947,9.306,1,20.875594602310134,0.0076444802945122,0.928371,53.083025273779086,-27.84829164557969,0.20849549757232755,0.18957720534027572,0.018918292232051825,0.22117296163609024,0.1928042541928116,0.02836870744327863,,,,0.05390905718555384,0.03259612052467924,0.021312936660874603,0.06483571059236419,0.06562705565571943,-0.0007913450633552366,0.07187382792261592,0.05432118134721323,0.01755264657540269,0.051397188207531676,0.039254283543852964,0.012142904663678712,0.4790760115611199,0.27877944130062415,0.20029657026049574
1203,goodss,6770,1.28,53.0832469,-27.8479947,9.306,2,24.166515056995703,0.0060424348361124,0.928371,53.08289333820975,-27.848258274417542,0.15562053510340962,0.08493843588532891,0.0706820992180807,0.12631175358147978,0.05969827294532087,0.0666134806361589,,,,0.0524426010285271,0.024379610497646653,0.02806299053088045,0.022329680830631103,0.03641616771618447,-0.014086486885553369,0.053806228532525084,0.03713513354147266,0.016671094991052425,0.03269102839963434,0.019764040994532217,0.012926987405102126,0.30312090881131226,0.28758784110880625,0.01553306770250601
1204,goodss,6770,1.28,53.0832469,-27.8479947,9.306,3,14.443699318387928,0.0076331408816906,0.928371,53.08351545593848,-27.848041785213358,0.37805102255636014,0.35288140293784487,0.02516961961851527,0.3400159167705415,0.3184516304986691,0.0215642862718724,,,,0.0666366873142785,0.03890913350968899,0.027727553804589515,0.08985901570090699,0.07264877677324516,0.017210238927661825,0.07892020346614637,0.045391677449357196,0.03352852601678917,0.06655979060357912,0.05932898778488226,0.007230802818696862,0.4152654592787147,0.4948840027457187,-0.07961854346700398
1205,goodss,6770,1.28,53.0832469,-27.8479947,9.306,4,10.809276108972334,0.0413490978936272,0.928371,53.08304422096092,-27.84802498447117,0.8945282715604812,0.7011027743948403,0.19342549716564095,0.8046944731105817,0.6643597847489936,0.14033468836158813,,,,0.19285828829643592,0.12455597256551998,0.06830231573091594,0.42259689559786606,0.2589139878306699,0.16368290776719618,0.25869682973709895,0.18520045702856977,0.07349637270852918,0.18825142885475954,0.13687749953261552,0.05137392932214402,1.3393598339837363,1.0798656477550328,0.25949418622870346
1206,goodss,6770,1.28,53.0832469,-27.8479947,9.306,5,15.763262669891668,0.018426974601512,0.928371,53.082987726960646,-27.847874968363403,0.33839857372662624,0.31385399647121887,0.024544577255407374,0.291934299421547,0.293267667978807,-0.0013333685572599618,,,,0.09716148048971507,0.06595263571991022,0.031208844769804844,0.18775679934021056,0.11193913204563485,0.0758176672945757,0.1039924273807075,0.08189675037689875,0.022095677003808753,0.0812767567901315,0.08942308034131385,-0.00814632355118236,0.45552277609968367,0.4173055127185171,0.038217263381166544
1207,goodss,6770,1.28,53.0832469,-27.8479947,9.306,6,10.874302276468136,0.0396861716440632,0.928371,53.083213940528886,-27.84782503304576,0.984447828028909,0.812882568734127,0.17156525929478195,0.953180229243987,0.8157157268693707,0.13746450237461638,,,,0.17656489228260575,0.11262210699049661,0.06394278529210913,0.39103307309301233,0.2614668212298009,0.1295662518632114,0.23768454349293203,0.17828968740877885,0.05939485608415318,0.1911393940508161,0.13698749993807477,0.05415189411274132,1.3570826035014392,1.0277561364574608,0.3293264670439784
1208,goodss,6770,1.28,53.0832469,-27.8479947,9.306,7,15.591037489532248,0.0377178666033963,0.928371,53.08344014182467,-27.847808430672583,0.605910786141806,0.5100605019670387,0.09585028417476738,0.6415015121867409,0.48599381116898854,0.15550770101775235,,,,0.14676953144522376,0.07671765779937072,0.07005187364585304,0.301059485203748,0.15914109656759656,0.14191838863615142,0.16144577538905297,0.10674058304800306,0.05470519234104991,0.13471956866243218,0.0896592414889156,0.04506032717351657,0.9327156855968829,0.6950103000812224,0.23770538551566045
1209,goodss,6770,1.28,53.0832469,-27.8479947,9.306,8,6.500803796454711,0.0256931134815257,0.928371,53.08321383738265,-27.84810836620962,1.1956515146942979,0.8686028454613792,0.32704866923291864,1.1015644378545852,0.8272830125114908,0.2742814253430944,,,,0.15400699115008387,0.11517852119286807,0.0388284699572158,0.3340571729239877,0.2762335334044723,0.05782363951951536,0.24091607613930532,0.20169653562134993,0.0392195405179554,0.2049595267251774,0.15855776910525193,0.04640175761992546,1.4622522655129662,1.0486090955949288,0.4136431699180374
1210,goodss,6770,1.28,53.0832469,-27.8479947,9.306,9,4.448645861382985,0.0250156384559007,0.928371,53.0833269655595,-27.84802506511455,1.574522798726806,1.0869084870107328,0.48761431171607317,1.5152402239114307,1.093835778894224,0.42140444501720675,,,,0.1704944034689084,0.10260484804401118,0.06788955542489722,0.4399782333474139,0.277369937017406,0.16260829633000795,0.3160155712971449,0.2178490932665167,0.09816647803062822,0.2466681204370577,0.17803113758905964,0.06863698284799805,2.012707336923979,1.4974600690443567,0.5152472678796225
1211,goodss,6808,2.007,53.1035169,-27.8472688,6.665,1,1.4925858434274386,0.5263968414847954,0.501315,53.10353392227991,-27.847246003103805,3.507270657991412,1.124239358607238,2.3830312993841742,3.5558165213785267,1.2200095567648273,2.3358069646136994,,,,0.48892354093862705,0.09967710524768869,0.38924643569093836,1.4950240951270408,0.35921157060016545,1.1358125245268753,0.8230243208361783,0.21956300546622776,0.6034613153699505,0.5170191458854823,0.13721965728708876,0.3797994885983935,5.022781152377046,1.8970755526007577,3.1257055997762886
1212,goodss,6808,2.007,53.1035169,-27.8472688,6.665,2,8.693550051618729,0.1114276491720676,0.501315,53.10360933794815,-27.847146013567677,0.9213847513999784,0.3843041588933662,0.5370805925066122,0.9748843446852892,0.38353376130012984,0.5913505833851593,,,,0.1423104716739814,0.050411940174471766,0.09189853149950963,0.4457794620235038,0.15135215314307965,0.2944273088804242,0.23689066535293332,0.07820377871128406,0.15868688664164926,0.13723021588141474,0.05256551853304346,0.08466469734837127,1.4397012991072737,0.557580039992665,0.8821212591146087
1213,goodss,6821,0.6206,53.2291751,-27.8476775,7.727,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,
1214,goodss,6832,2.783,53.1726269,-27.8463166,5.535,1,6.432558783252587,0.4341685637346402,0.250254,53.17252272921856,-27.8463717393045,0.712137962207405,0.2469490630604559,0.4651888991469491,0.6661311646220901,0.21782697506680668,0.4483041895552834,0.0003989861752323498,-0.008124856804311105,0.008523842979543455,0.12688766374866212,0.027331684079964887,0.09955597966869723,0.5833923874169082,0.14509069379727965,0.43830169361962856,0.31600863470227913,0.0748685128155707,0.24114012188670841,0.17043285456166907,0.05892225252938386,0.11151060203228522,1.1122987252274832,0.4441907279291873,0.668107997298296
1215,goodss,6832,2.783,53.1726269,-27.8463166,5.535,2,2.842149274756694,0.3367237608193502,0.250254,53.17267349336031,-27.84630501850072,0.8008508554500405,0.30041706222405934,0.5004337932259812,0.9504032616363128,0.33291173486372544,0.6174915267725873,-0.011220381559112709,-0.006508875504583128,-0.004711506054529581,0.06400981583634535,0.03998919868059616,0.024020617155749192,0.4831915845203194,0.15376536055097068,0.32942622396934873,0.2447905445211055,0.0777014171271243,0.16708912739398118,0.1645388530125271,0.054954123444694566,0.10958472956783254,1.1885743539576827,0.47721476211139613,0.7113595918462866
1216,goodss,6880,2.404,53.0272097,-27.8458914,3.992,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,
1217,goodss,6887,2.557,53.2285191,-27.8463438,6.426,1,11.116134669929114,0.1347284459758223,0.78564,53.22854312174455,-27.84654032914839,1.0845935524637724,0.5386459842350179,0.5459475682287546,1.15656309088846,0.4953302758144339,0.6612328150740262,-0.021334958129636535,-0.017796249448130238,-0.0035387086815062974,0.18768791158267417,0.08295847932759877,0.1047294322550754,0.6754129220180652,0.3034104768474713,0.37200244517059394,0.3525861573612278,0.1437773855377777,0.2088087718234501,0.20354264668905228,0.07950625492528976,0.12403639176376252,1.5669888343042555,0.67973664251322,0.8872521917910355
1218,goodss,6887,2.557,53.2285191,-27.8463438,6.426,2,5.741815914847844,0.2111566492949337,0.78564,53.22846746484174,-27.846273720498544,2.4182497526020703,1.310588055039928,1.1076616975621423,2.745224839583731,1.5156704325774057,1.2295544070063251,-0.020122073204570125,-0.02127573701587837,0.0011536638113082455,0.31602045151106106,0.12633438527519686,0.1896860662358642,1.1223158260316055,0.477453592872971,0.6448622331586344,0.6424608619069075,0.2763285133059779,0.36613234860092964,0.3637134979754736,0.16333899893751253,0.20037449903796106,4.072604219574754,2.0837301260695535,1.9888740935052005
1219,goodss,6887,2.557,53.2285191,-27.8463438,6.426,3,9.212950124688616,0.0696764133643415,0.78564,53.22863707592353,-27.846240257852,1.1887605555486087,0.7184401246951522,0.47032043085345654,1.3754522083760734,0.844626436774362,0.5308257716017114,0.0013885937381062643,-0.019744893155899675,0.02113348689400594,0.1119595931521019,0.07264309994757542,0.03931649320452647,0.42594562003212694,0.25069469026991814,0.1752509297622088,0.21349219406748055,0.14077781576959858,0.07271437829788197,0.13715731656029498,0.0756353087909704,0.06152200776932458,2.037071940880146,1.0733435586993791,0.9637283821807667
1220,goodss,6942,2.444,53.228535,-27.8451663,4.124,1,8.41262147014829,-0.0060106171961074,0.370497,53.22856076950332,-27.84530698392221,0.15884400421706418,0.09180258823037049,0.06704141598669369,0.17146386534640515,0.10196250237652695,0.0695013629698782,-0.027281908025737947,-0.025632478159441058,-0.0016494298662968893,0.0687704277846436,0.036638894255297434,0.03213153352934616,0.17647028658494285,0.09779172861167036,0.07867855797327249,0.06152776873699376,0.03663137183679101,0.024896396900202754,0.043161639998270974,0.013908701127215171,0.029252938871055803,0.21473733179590437,0.18688231299303928,0.02785501880286509
1221,goodss,6942,2.444,53.228535,-27.8451663,4.124,2,3.324484922510552,0.7493720643590733,0.370497,53.22859833779652,-27.845173622097448,1.0666666354129375,0.17564342225611168,0.8910232131568259,1.3344584467103757,0.17326390086655036,1.1611945458438253,-0.020797630683894362,-0.010285195414366888,-0.010512435269527474,0.4893188451487783,0.05392536764791587,0.43539347750086244,1.2620607009558842,0.1473496028727596,1.1147110980831245,0.5712809260104147,0.06490220061026222,0.5063787254001525,0.25233090442291084,0.03445731176987918,0.21787359265303166,1.5737713295107671,0.24946829709674703,1.3243030324140201
1222,goodss,6942,2.444,53.228535,-27.8451663,4.124,3,2.7770848024502257,0.3269559811462407,0.370497,53.22848522699613,-27.845157041706067,1.3124214583475182,0.2436233800487086,1.0687980782988096,1.5597080443826719,0.2727112974004981,1.2869967469821737,-0.024456371651948167,-0.013646308227876252,-0.010810063424071915,0.21266897704619073,0.04549960332287598,0.16716937372331475,0.7130434895173492,0.140352223221841,0.5726912662955082,0.4021082682428729,0.06761113607639004,0.33449713216648286,0.19351248347390324,0.03774162625348733,0.1557708572204159,1.7222368052661488,0.4164169447072944,1.3058198605588545
1223,goodss,6961,1.816,53.1997931,-27.845236,5.375,1,3.623922253581056,0.6401136738766824,0.0955772,53.199740347850266,-27.84519263853123,1.8532874015058878,0.8546343330474396,0.9986530684584481,1.8513347865842096,0.9768862217505198,0.8744485648336898,-0.017011900875176223,-0.025809823846847484,0.00879792297167126,0.1454362988735948,0.03594037839721708,0.10949592047637771,0.3887933725865832,0.09648934930717575,0.29230402327940747,0.3297823835398857,0.11426044881035716,0.21552193472952855,0.19367484256950704,0.06635343800971626,0.1273214045597908,2.7261182539390547,1.2097333868042717,1.516384867134783
1224,goodss,6997,0.98,53.2148657,-27.8457374,6.262,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,
1225,goodss,7018,1.956,53.1428867,-27.8446447,5.814,1,2.071822868876584,0.3978845198656175,0.333465,53.14285352038773,-27.84462921185065,2.6391149345673597,0.8725491108337884,1.7665658237335713,2.537564512373083,0.9040507257764188,1.633513786596664,,,,0.3744788052818327,0.1522659523944662,0.2222128528873665,1.0909799053949307,0.4218611243660518,0.669118781028879,0.6179371392997786,0.22826313852791597,0.3896740007718626,0.3460199534311196,0.13187694311674458,0.214143010314375,3.9561828674679784,1.5348124647694683,2.42137040269851
1226,goodss,7021,2.673,53.1539102,-27.844525,4.508,1,4.366440197689647,0.4625341949529422,0.118775,53.15384250512887,-27.84457718432396,0.4016754335729148,0.1808912372146935,0.2207841963582213,0.44377461206767976,0.22543582370079696,0.2183387883668828,0.0,0.004814365934487642,-0.004814365934487642,0.06427003444775138,0.03392910762937486,0.030340926818376523,0.3122731690530356,0.08691366713652604,0.22535950191650955,0.16543012123558268,0.06689886555805072,0.09853125567753196,0.08851866097808765,0.031477327978116074,0.05704133299997158,0.5324575652672877,0.2763290108264213,0.2561285544408664
1227,goodss,7034,1.969,53.1020377,-27.8461169,9.444,1,4.454682929233015,0.4336099733328037,0.128254,53.102082712952615,-27.84617912820196,1.3558615029513048,0.8576300706693081,0.49823143228199673,1.5190107828328192,1.0227889711257403,0.4962218117070789,,,,0.15283327378497996,0.05745514136699472,0.09537813241798523,0.4323415104687144,0.17543801645007398,0.25690349401864043,0.26648139252149977,0.11474849198657408,0.1517329005349257,0.1700655405503882,0.09035153556555163,0.07971400498483656,1.9935796974413609,1.3721851558440168,0.6213945415973441
1228,goodss,7055,1.7621,53.1227598,-27.8483046,29.255,1,48.29842453434688,0.0052027831795987,2.36752,53.12340131807637,-27.84889733203366,-0.03839018807710326,-0.012991109142814055,-0.025399078934289207,-0.02775229845975823,0.008847959080232714,-0.036600257539990945,,,,0.020928440476120358,-0.004671995921600179,0.025600436397720538,-0.003156663540278844,-0.006082665919911726,0.002926002379632882,-0.024987524798690347,-0.0024811723556563484,-0.022506352443034,-0.014423857098645304,-0.020706395105000417,0.006282538006355113,-0.06997718278537908,-0.03357823855858334,-0.03639894422679574
1229,goodss,7055,1.7621,53.1227598,-27.8483046,29.255,2,54.97283704248854,0.0067068493668756,2.36752,53.12194988377502,-27.84886399792422,0.0420074000280797,0.01090092882725566,0.031106471200824038,0.05841736253090543,0.013224619512871981,0.04519274301803345,,,,0.033206952774746126,-0.0012220668950780793,0.03442901966982421,-0.02780781071223191,0.0011489229032263335,-0.028956733615458245,0.002238934273015606,0.006682654279377373,-0.004443720006361767,0.01676310426527893,0.006035440365447935,0.010727663899830996,0.22728470673338003,0.018451891273754528,0.2088328154596255
1230,goodss,7055,1.7621,53.1227598,-27.8483046,29.255,3,47.97147915689072,0.0056583841597668,2.36752,53.12364636244452,-27.848530664141027,-0.00027124150192864104,0.04088874077711238,-0.041159982279041024,0.025346775693241952,-0.0031274275261580103,0.028474203219399963,,,,0.02976759665936886,0.004769078397335301,0.02499851826203356,-0.009463884387706912,-0.011069576606184201,0.001605692218477289,0.011033601479784428,0.009726836964386731,0.001306764515397697,-0.008022834804505628,0.005622843904729768,-0.013645678709235397,-0.11412665815271407,-0.012250615385834612,-0.10187604276687946
1231,goodss,7055,1.7621,53.1227598,-27.8483046,29.255,4,18.5644233010347,0.0435201621808596,2.36752,53.1230997197889,-27.84843066662964,0.8192919238467042,0.33724870729449685,0.4820432165522074,0.4839052242225547,0.24661453312879789,0.23729069109375683,,,,0.30798260942133576,0.0984300293120019,0.20955258010933386,0.655233274925485,0.21411663985191814,0.44111663507356685,0.33412578325497955,0.11709037171870433,0.2170354115362752,0.1667455794140343,0.05324168758042088,0.11350389183361342,1.0918467362414777,0.4589632235556111,0.6328835126858665
