Unnamed: 0,Field,CANDELS_ID,z,RA_gal,DEC_gal,A,Clump_ID,dist_clump,flux_ratio,restuv_flux,RA_clump,DEC_clump,Raw_Flux_f125w_mjy,Background_Flux_f125w_mjy,Corrected_Flux_f125w_mjy,Raw_Flux_f160w_mjy,Background_Flux_f160w_mjy,Corrected_Flux_f160w_mjy,Raw_Flux_f275w_mjy,Background_Flux_f275w_mjy,Corrected_Flux_f275w_mjy,Raw_Flux_f435w_mjy,Background_Flux_f435w_mjy,Corrected_Flux_f435w_mjy,Raw_Flux_f606w_mjy,Background_Flux_f606w_mjy,Corrected_Flux_f606w_mjy,Raw_Flux_f775w_mjy,Background_Flux_f775w_mjy,Corrected_Flux_f775w_mjy,Raw_Flux_f850lp_mjy,Background_Flux_f850lp_mjy,Corrected_Flux_f850lp_mjy
0,goodss,18,2.658,53.103527,-27.9564824,4.078,1,4.36188605995159,0.2239421104123902,0.333196,53.10360891122155,-27.9565123536194,,,,,,,,,,,,,,,,,,,,,
1,goodss,18,2.658,53.103527,-27.9564824,4.078,2,6.2061300340872645,0.1209827158422797,0.333196,53.10357119485734,-27.95639568252427,,,,,,,,,,,,,,,,,,,,,
2,goodss,31,2.667,53.1038264,-27.9540187,3.839,1,0.720425221657321,0.4060885904609875,0.539943,53.10383576900185,-27.954012401569592,,,,,,,,,,,,,,,,,,,,,
3,goodss,31,2.667,53.1038264,-27.9540187,3.839,2,6.838421784300818,0.1004407746123745,0.539943,53.10377918230918,-27.95391239448093,,,,,,,,,,,,,,,,,,,,,
4,goodss,40,1.056,53.0882628,-27.954256,7.522,1,13.107480688522871,0.0100982125343237,1.37345,53.08802423564937,-27.9543260013419,0.14265119060770773,0.14082229280115935,0.0018288978065483864,0.15272382258430148,0.15641081144445085,-0.0036869888601493593,0.018073137451240725,0.009447989882210803,0.008625147569029925,0.03828672340773402,0.027177405204631,0.011109318203103024,0.07097865557024899,0.048588966362572435,0.022389689207676554,0.044324055782601464,0.05159874634252577,-0.007274690559924317,0.11083448714406985,0.08965508116662009,0.021179405977449762
5,goodss,40,1.056,53.0882628,-27.954256,7.522,2,5.926723378056377,0.0481234096399573,1.37345,53.08836389331826,-27.954226086836297,0.6297221188954907,0.3809540771128525,0.24876804178263823,0.7471181080562778,0.47829439841811816,0.2688237096381596,0.02498993211645921,0.011952843329381594,0.013037088787077615,0.07502144765736252,0.04245644503975071,0.0325650026176118,0.13034951634608155,0.07458969386736833,0.05575982247871323,0.26112145284736205,0.15498766105682532,0.1061337917905367,0.4516252688936827,0.26979333477676265,0.18183193411692009
6,goodss,40,1.056,53.0882628,-27.954256,7.522,3,3.104198769408944,0.05578909133153,1.37345,53.08821295388464,-27.95420938268824,0.6231578232302701,0.42104578985828917,0.20211203337198097,0.7856586150726069,0.536615837299968,0.24904277777263897,0.02192238179623835,0.020480593342742427,0.0014417884534959275,0.08581004423787247,0.047847806473799076,0.0379622377640734,0.12721787475381688,0.07586181185109157,0.051356062902725326,0.2194787372395058,0.1430869913897246,0.07639174584978123,0.3726859004358275,0.24654259105110368,0.12614330938472385
7,goodss,40,1.056,53.0882628,-27.954256,7.522,4,11.02433898245151,0.022764433839054,1.37345,53.0880620198265,-27.954176011821463,0.15295632926642486,0.10865034295503524,0.04430598631138962,0.18076285163938205,0.11934850812770974,0.061414343511672326,0.01290050790827315,0.010998632629481449,0.0019018752787916993,0.03802584372187011,0.02293932271049962,0.015086521011370495,0.04890882797906381,0.04026361817078661,0.0086452098082772,0.0661949376265919,0.05504398927092197,0.011150948355669932,0.10233910412361058,0.07319905256865306,0.029140051554957535
8,goodss,40,1.056,53.0882628,-27.954256,7.522,5,14.242754298238808,0.0270188963235222,1.37345,53.088420550331165,-27.954059435349464,0.18507861340502418,0.12824758351392623,0.05683102989109798,0.1867560516846671,0.14485984449613792,0.04189620718852918,0.015749859427049803,0.006348860262717618,0.009400999164332185,0.03937601842848411,0.022747740023358356,0.01662827840512576,0.05519206107821795,0.03313764018823391,0.022054420889984033,0.08828292685555648,0.06339596536233161,0.024886961493224877,0.13384712151073505,0.09700338766534322,0.03684373384539183
9,goodss,49,2.01,53.0906011,-27.9524238,4.831,1,7.318607278710889,0.0707577599179088,0.330353,53.09072291167595,-27.952509997611816,,,,,,,,,,,,,,,,,,,,,
10,goodss,49,2.01,53.0906011,-27.9524238,4.831,2,3.49814415083198,0.1732311480644989,0.330353,53.09055313119852,-27.952409958861608,,,,,,,,,,,,,,,,,,,,,
11,goodss,73,1.531,53.0995266,-27.9491529,4.154,1,2.415874582837445,0.2703920901023067,0.179191,53.09957262376878,-27.949161784097416,,,,,,,,,,,,,,,,,,,,,
12,goodss,73,1.531,53.0995266,-27.9491529,4.154,2,9.461313333781945,0.0418609826900298,0.179191,53.09938397315413,-27.949061752988644,,,,,,,,,,,,,,,,,,,,,
13,goodss,79,1.012,53.0905242,-27.9505466,10.436,1,21.21876999262681,0.0198220559206334,1.01189,53.09074226623816,-27.95086001270661,,,,,,,,,,,,,,,,,,,,,
14,goodss,79,1.012,53.0905242,-27.9505466,10.436,2,11.759090100853893,0.0515270166564611,1.01189,53.09045928834253,-27.950743281037823,,,,,,,,,,,,,,,,,,,,,
15,goodss,79,1.012,53.0905242,-27.9505466,10.436,3,11.82016074340785,0.0815076184558353,1.01189,53.09074233507276,-27.950626680870933,,,,,,,,,,,,,,,,,,,,,
16,goodss,79,1.012,53.0905242,-27.9505466,10.436,4,22.102402584334584,0.1039832900501668,1.01189,53.09011974374247,-27.950509869535257,,,,,,,,,,,,,,,,,,,,,
17,goodss,79,1.012,53.0905242,-27.9505466,10.436,5,11.651446262159904,0.0139363615668289,1.01189,53.0906103368572,-27.950376651858647,,,,,,,,,,,,,,,,,,,,,
18,goodss,79,1.012,53.0905242,-27.9505466,10.436,6,15.429069965490468,0.063163489592419,1.01189,53.09032732550137,-27.950376585837997,,,,,,,,,,,,,,,,,,,,,
19,goodss,79,1.012,53.0905242,-27.9505466,10.436,7,14.04051993339278,0.0180066775534122,1.01189,53.09049714717787,-27.950326625839157,,,,,,,,,,,,,,,,,,,,,
20,goodss,79,1.012,53.0905242,-27.9505466,10.436,8,27.48556348339979,0.0135007209210265,1.01189,53.09096883743795,-27.95031006841265,,,,,,,,,,,,,,,,,,,,,
21,goodss,107,0.616,53.085105,-27.9483683,9.569,1,10.137653204760952,0.0703922263763854,0.9056698371912716,53.085063964709065,-27.94852523544062,,,,,,,,,,,,,,,,,,,,,
22,goodss,107,0.616,53.085105,-27.9483683,9.569,2,10.26606119697326,0.0405885538295082,0.9056698371912716,53.0852715891211,-27.948275293420185,,,,,,,,,,,,,,,,,,,,,
23,goodss,107,0.616,53.085105,-27.9483683,9.569,3,19.077657416464945,0.0415346856345577,0.9056698371912716,53.085101866609605,-27.94804191550136,,,,,,,,,,,,,,,,,,,,,
24,goodss,133,2.9778,53.0766423,-27.9443896,3.194,1,1.4143726524505484,0.5679185706812564,0.302889,53.07661324777839,-27.94440606310184,,,,,,,,,,,,,,,,,,,,,
25,goodss,135,2.812,53.1422875,-27.9444707,3.654,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
26,goodss,137,0.688,53.0862728,-27.94509,6.47,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
27,goodss,139,2.913,53.076426,-27.943962,3.212,1,1.3717871555019006,0.8273549660508928,0.19325,53.07642477610044,-27.94395600279009,,,,,,,,,,,,,,,,,,,,,
28,goodss,145,2.552,53.0803223,-27.9436714,3.901,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
29,goodss,148,2.533,53.1241586,-27.9436967,3.563,1,1.4202508581233104,0.3495143896237027,0.382983,53.12413767088293,-27.94371375028503,,,,,,,,,,,,,,,,,,,,,
30,goodss,148,2.533,53.1241586,-27.9436967,3.563,2,4.432506345173124,0.1543562782008596,0.382983,53.12423200155304,-27.943663749590385,,,,,,,,,,,,,,,,,,,,,
31,goodss,160,2.077,53.1307749,-27.9431965,4.056,1,3.4116271777555056,0.3196254313242703,0.304436,53.13074082501529,-27.943163529715317,,,,,,,,,,,,,,,,,,,,,
32,goodss,171,0.6202,53.0842704,-27.9460495,12.961,1,7.25044912401984,0.1126417605821741,1.0896717899731536,53.08438560375031,-27.946108397574022,,,,,,,,,,,,,,,,,,,,,
33,goodss,171,0.6202,53.0842704,-27.9460495,12.961,2,8.324602843379376,0.0506748250373644,1.0896717899731536,53.08432906864145,-27.94592504968937,,,,,,,,,,,,,,,,,,,,,
34,goodss,172,2.616,53.0786565,-27.9431844,5.719,1,0.7628974374055788,0.2618651081243654,0.482959,53.07867018428972,-27.94317340736239,,,,,,,,,,,,,,,,,,,,,
35,goodss,205,2.485,53.1255003,-27.941527,4.886,1,4.936846159239723,0.3994547622346223,0.578705,53.12542052397261,-27.94154707687436,,,,,,,,,,,,,,,,,,,,,
36,goodss,205,2.485,53.1255003,-27.941527,4.886,2,10.217262353487849,0.0545527440060036,0.578705,53.12570351192563,-27.941530404551724,,,,,,,,,,,,,,,,,,,,,
37,goodss,205,2.485,53.1255003,-27.941527,4.886,3,2.8447231851271573,0.1666559042215261,0.578705,53.12555258393808,-27.94149707453791,,,,,,,,,,,,,,,,,,,,,
38,goodss,260,2.699,53.0878463,-27.9392153,4.213,1,5.678213847681328,0.1702839784369106,0.20095,53.0878781762498,-27.93912605612835,,,,,,,,,,,,,,,,,,,,,
39,goodss,260,2.699,53.0878463,-27.9392153,4.213,2,6.554167567281143,0.2797382825014626,0.20095,53.08785924647464,-27.939326050280982,,,,,,,,,,,,,,,,,,,,,
40,goodss,260,2.699,53.0878463,-27.9392153,4.213,3,1.622378654938483,0.4404458994165328,0.20095,53.08785927326987,-27.93924271740359,,,,,,,,,,,,,,,,,,,,,
41,goodss,263,2.1145,53.0785759,-27.9397029,6.381,1,6.729748323674519,0.0917061464392988,2.14546,53.07863390884294,-27.93959008262972,,,,,,,,,,,,,,,,,,,,,
42,goodss,263,2.1145,53.0785759,-27.9397029,6.381,2,5.043264072007335,0.2211852171352357,2.14546,53.07859610315596,-27.9397734029028,,,,,,,,,,,,,,,,,,,,,
43,goodss,263,2.1145,53.0785759,-27.9397029,6.381,3,1.0485764159087303,0.3495379962108283,2.14546,53.07855840594306,-27.93969005799661,,,,,,,,,,,,,,,,,,,,,
44,goodss,264,1.762,53.1439488,-27.9390434,3.647,1,2.662257031167352,0.6901080001907747,0.253065,53.14392747370157,-27.9390288296138,,,,,,,,,,,,,,,,,,,,,
45,goodss,267,1.08444,53.1076932,-27.9397824,6.06,1,2.155226206225229,0.283815650852556,0.0728928,53.10770568804941,-27.939829627554108,,,,,,,,,,,,,,,,,,,,,
46,goodss,274,1.072,53.0907378,-27.9395666,6.349,1,4.278727906749856,0.1737065589621645,0.747237,53.09070788805956,-27.9394934047978,,,,,,,,,,,,,,,,,,,,,
47,goodss,274,1.072,53.0907378,-27.9395666,6.349,2,13.078704542117311,-0.003851599910649,0.747237,53.09085884660024,-27.939376773622797,,,,,,,,,,,,,,,,,,,,,
48,goodss,278,0.6164,53.0833153,-27.9410792,13.131,1,13.135429665602873,0.0544734683243203,1.3207525304798695,53.08336855148755,-27.941291474066297,,,,,,,,,,,,,,,,,,,,,
49,goodss,278,0.6164,53.0833153,-27.9410792,13.131,2,17.55461513391849,0.029446269108671,1.3207525304798695,53.08344418991907,-27.94080816501909,,,,,,,,,,,,,,,,,,,,,
50,goodss,282,1.651,53.0898717,-27.9400053,9.253,1,7.829438836851591,0.0563064481511592,0.287952,53.089783289673214,-27.940109850996134,,,,,,,,,,,,,,,,,,,,,
51,goodss,282,1.651,53.0898717,-27.9400053,9.253,2,6.216921464840937,0.1548355654557661,0.287952,53.08978334030885,-27.939943185248143,,,,,,,,,,,,,,,,,,,,,
52,goodss,282,1.651,53.0898717,-27.9400053,9.253,3,22.052780153531664,0.0649333041041068,0.287952,53.0900098131112,-27.939659907205108,,,,,,,,,,,,,,,,,,,,,
53,goodss,290,0.6719,53.0942236,-27.9395718,8.048,1,3.090113266532474,0.2623676982861774,0.4842778550768273,53.09417912536077,-27.93959413739751,,,,,,,,,,,,,,,,,,,,,
54,goodss,298,2.53,53.137895,-27.9377578,3.408,1,4.730835021431206,0.4055243654981094,0.122218,53.13792807040103,-27.937679624483973,,,,,,,,,,,,,,,,,,,,,
55,goodss,300,1.0893,53.0869025,-27.9383494,5.158,1,12.65867489115666,-0.0014239888242583,0.456988,53.08704829861672,-27.938509181203933,,,,,,,,,,,,,,,,,,,,,
56,goodss,300,1.0893,53.0869025,-27.9383494,5.158,2,6.388430949771626,0.1229482301165185,0.456988,53.08682194189943,-27.93842578974674,,,,,,,,,,,,,,,,,,,,,
57,goodss,300,1.0893,53.0869025,-27.9383494,5.158,3,3.4600650282906558,0.1381045391373765,0.456988,53.086954015805546,-27.93837582423089,,,,,,,,,,,,,,,,,,,,,
58,goodss,300,1.0893,53.0869025,-27.9383494,5.158,4,4.1063426549668245,0.1369525252071569,0.456988,53.08689745283821,-27.938275810123688,,,,,,,,,,,,,,,,,,,,,
59,goodss,309,2.627,53.1064947,-27.9376614,5.429,1,1.6295743309220367,0.3541998826570423,0.268133,53.10651747976353,-27.937662838042627,,,,,,,,,,,,,,,,,,,,,
60,goodss,309,2.627,53.1064947,-27.9376614,5.429,2,8.722127750726882,0.2555963864408397,0.268133,53.10657409280713,-27.937546178606876,,,,,,,,,,,,,,,,,,,,,
61,goodss,328,2.947,53.1302312,-27.9370572,3.921,1,4.568151978645194,0.1525190186290776,0.395308,53.13015555848527,-27.937080261536654,,,,,,,,,,,,,,,,,,,,,
62,goodss,328,2.947,53.1302312,-27.9370572,3.921,2,1.8132877598439805,0.4985009582354843,0.395308,53.13026874687768,-27.93704692227289,,,,,,,,,,,,,,,,,,,,,
63,goodss,336,2.6711,53.085238,-27.9369386,3.974,1,8.998247051509534,0.0588981240369686,0.394971,53.08521885456975,-27.937075371498413,,,,,,,,,,,,,,,,,,,,,
64,goodss,336,2.6711,53.085238,-27.9369386,3.974,2,3.080332774230733,0.4766458992655579,0.394971,53.085256619340136,-27.936975382254776,,,,,,,,,,,,,,,,,,,,,
65,goodss,366,1.9306,53.1002665,-27.9364523,6.287,1,6.592769713860784,0.0552094306049213,0.63336,53.10036768045364,-27.936395320085428,,,,,,,,,,,,,,,,,,,,,
66,goodss,366,1.9306,53.1002665,-27.9364523,6.287,2,6.05636958086278,0.0669615905017313,0.63336,53.10017903396472,-27.93637862287213,,,,,,,,,,,,,,,,,,,,,
67,goodss,366,1.9306,53.1002665,-27.9364523,6.287,3,17.427553256266354,0.0087021560839323,0.63336,53.10004701039958,-27.93622860204515,,,,,,,,,,,,,,,,,,,,,
68,goodss,366,1.9306,53.1002665,-27.9364523,6.287,4,9.981964360785906,0.0472745304151801,0.63336,53.10021671549653,-27.936611961153726,,,,,,,,,,,,,,,,,,,,,
69,goodss,366,1.9306,53.1002665,-27.9364523,6.287,5,6.156266116730172,0.0940323286710934,0.63336,53.1002167293404,-27.93654529483001,,,,,,,,,,,,,,,,,,,,,
70,goodss,366,1.9306,53.1002665,-27.9364523,6.287,6,3.3600018601185333,0.1320488282963431,0.63336,53.10019788163809,-27.93646195885261,,,,,,,,,,,,,,,,,,,,,
71,goodss,371,1.708,53.0917077,-27.9360139,5.063,1,4.34334116781079,0.3955429657022196,0.597035,53.09167100876451,-27.93607697566222,,,,,,,,,,,,,,,,,,,,,
72,goodss,371,1.708,53.0917077,-27.9360139,5.063,2,4.5452846445519794,0.32179647187284,0.597035,53.0916899118668,-27.93594364725217,,,,,,,,,,,,,,,,,,,,,
73,goodss,372,2.805,53.0929203,-27.9363229,7.221,1,14.084406714519432,0.038063489082025,0.629198,53.09291596179311,-27.93656058043356,,,,,,,,,,,,,,,,,,,,,
74,goodss,372,2.805,53.0929203,-27.9363229,7.221,2,2.30662361472348,0.2114740212043656,0.629198,53.09295374675537,-27.93636058959869,,,,,,,,,,,,,,,,,,,,,
75,goodss,372,2.805,53.0929203,-27.9363229,7.221,3,11.138245485712728,0.1443513547461874,0.629198,53.09272736690495,-27.93636054068505,,,,,,,,,,,,,,,,,,,,,
76,goodss,372,2.805,53.0929203,-27.9363229,7.221,4,14.201602462398393,0.004931047799261,0.629198,53.09319899159436,-27.93636064217069,,,,,,,,,,,,,,,,,,,,,
77,goodss,382,2.572,53.133359,-27.9355559,4.848,1,10.293143348851215,0.067999254611939,0.296563,53.13334363144495,-27.935730061128076,,,,,,,,,,,,,,,,,,,,,
78,goodss,382,2.572,53.133359,-27.9355559,4.848,2,0.8881441324469814,0.3541559065435073,0.296563,53.13336248002916,-27.9355633938515,,,,,,,,,,,,,,,,,,,,,
79,goodss,382,2.572,53.133359,-27.9355559,4.848,3,2.882498915871436,0.3800347894873028,0.296563,53.133381339984126,-27.9355133926542,,,,,,,,,,,,,,,,,,,,,
80,goodss,413,2.7066,53.1095855,-27.9345624,5.896,1,9.63614030615993,0.0056052160838429,0.542941,53.109687193441125,-27.934696521785654,,,,,,,,,,,,,,,,,,,,,
81,goodss,413,2.7066,53.1095855,-27.9345624,5.896,2,4.258544352240564,0.1648445410016264,0.542941,53.10951742128596,-27.934613172737976,,,,,,,,,,,,,,,,,,,,,
82,goodss,413,2.7066,53.1095855,-27.9345624,5.896,3,6.4540839783814405,0.0929152684501963,0.542941,53.10964949019562,-27.93447985262256,,,,,,,,,,,,,,,,,,,,,
83,goodss,436,2.612,53.0884879,-27.9334409,3.491,1,1.874436582016048,0.4417343003835847,0.232885,53.088521389617,-27.93345957916937,,,,,,,,,,,,,,,,,,,,,
84,goodss,461,0.7587,53.0875397,-27.933578,9.586,1,14.092638149047891,0.063912198519007,0.8190264187265769,53.08771013243444,-27.93374268240987,,,,,,,,,,,,,,,,,,,,,
85,goodss,465,2.603,53.1400962,-27.9329165,4.796,1,2.81428498912246,0.4192231807012886,0.463512,53.14013454289192,-27.93294605527665,,,,,,,,,,,,,,,,,,,,,
86,goodss,465,2.603,53.1400962,-27.9329165,4.796,2,3.174933070160692,0.2155765721265539,0.463512,53.14007793639543,-27.932862729439805,,,,,,,,,,,,,,,,,,,,,
87,goodss,482,1.049,53.1035195,-27.933323,6.977,1,14.166566715333673,0.0747180732934836,0.266263,53.10329232564709,-27.93321244453875,,,,,,,,,,,,,,,,,,,,,
88,goodss,482,1.049,53.1035195,-27.933323,6.977,2,3.732507535156497,0.2013250467614767,0.266263,53.1035563983687,-27.93337914726419,,,,,,,,,,,,,,,,,,,,,
89,goodss,482,1.049,53.1035195,-27.933323,6.977,3,1.6542709874745398,0.1804139645890922,0.266263,53.10351868419355,-27.93329580910018,,,,,,,,,,,,,,,,,,,,,
90,goodss,513,1.09,53.1185892,-27.9317767,6.61,1,1.549596721731171,0.2786972979352962,0.231647,53.11859144608427,-27.9317470898622,,,,,,,,,,,,,,,,,,,,,
91,goodss,513,1.09,53.1185892,-27.9317767,6.61,2,11.73887771467102,0.0784132781368345,0.231647,53.11855372415039,-27.93158042283735,,,,,,,,,,,,,,,,,,,,,
92,goodss,528,1.0887,53.11347,-27.933294,12.639,1,25.9930570056698,0.0221858248070732,1.22572,53.11330930182015,-27.93371348768025,,,,,,,,,,,,,,,,,,,,,
93,goodss,528,1.0887,53.11347,-27.933294,12.639,2,24.272391981426136,0.0243779685152074,1.22572,53.113762058859685,-27.933613518302757,,,,,,,,,,,,,,,,,,,,,
94,goodss,528,1.0887,53.11347,-27.933294,12.639,3,1.4591136007864542,0.2604699445219,1.22572,53.11346025517148,-27.933280166652874,,,,,,,,,,,,,,,,,,,,,
95,goodss,528,1.0887,53.11347,-27.933294,12.639,4,26.439724138122173,0.016352231613948,1.22572,53.11296977931165,-27.93328013286812,,,,,,,,,,,,,,,,,,,,,
96,goodss,528,1.0887,53.11347,-27.933294,12.639,5,27.26974536918157,0.0639982824449148,1.22572,53.11395074184517,-27.933146866008244,,,,,,,,,,,,,,,,,,,,,
97,goodss,528,1.0887,53.11347,-27.933294,12.639,6,18.5862587009866,0.0149409513858271,1.22572,53.11327163099192,-27.93304682165345,,,,,,,,,,,,,,,,,,,,,
98,goodss,528,1.0887,53.11347,-27.933294,12.639,7,30.566795914848523,0.0093171397807503,1.22572,53.11317732508776,-27.93286348270852,,,,,,,,,,,,,,,,,,,,,
99,goodss,540,2.0987,53.1102342,-27.9304933,5.081,1,1.331169598511023,0.6678440396253885,0.780552,53.11021589217131,-27.93047992409709,,,,,,,,,,,,,,,,,,,,,
100,goodss,540,2.0987,53.1102342,-27.9304933,5.081,2,8.470360824663846,-0.0378235486790625,0.780552,53.11027249940986,-27.930346596490395,,,,,,,,,,,,,,,,,,,,,
101,goodss,544,2.499,53.098927,-27.930119,2.697,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
102,goodss,579,2.947,53.1767847,-27.9292326,2.891,1,0.8053027381053662,0.7351541623429602,0.145971,53.17678621178935,-27.929236619473496,,,,,,,,,,,,,,,,,,,,,
103,goodss,583,2.805,53.0843082,-27.929147,2.938,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
104,goodss,599,2.562,53.11122,-27.9289624,4.549,1,3.3552216767301686,0.2474928032127295,0.55927,53.1112724295734,-27.929013355723168,,,,,,,,,,,,,,,,,,,,,
105,goodss,599,2.562,53.11122,-27.9289624,4.549,2,1.7442799373953706,0.3125227762058926,0.55927,53.11121584551676,-27.92894668465295,,,,,,,,,,,,,,,,,,,,,
106,goodss,606,0.606,53.1250726,-27.9295841,8.279,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
107,goodss,624,2.91,53.1493359,-27.9280912,3.611,1,2.0276864895737705,0.6348800794164301,0.295199,53.149358051532,-27.92812794561829,,,,,,,,,,,,,,,,,,,,,
108,goodss,624,2.91,53.1493359,-27.9280912,3.611,2,3.5674237903562847,0.3282699099634947,0.295199,53.1493203040153,-27.928044619906068,,,,,,,,,,,,,,,,,,,,,
109,goodss,627,1.977,53.1447578,-27.9284242,5.536,1,9.204955187289071,0.067617351574226,0.401196,53.14464224270013,-27.92852876975004,,,,,,,,,,,,,,,,,,,,,
110,goodss,627,1.977,53.1447578,-27.9284242,5.536,2,1.170982493464356,0.1997913870188634,0.401196,53.14475539743479,-27.928395419076654,,,,,,,,,,,,,,,,,,,,,
111,goodss,630,0.983,53.1440216,-27.9287686,8.354,1,4.979603397862123,0.1363103802233566,0.3549004007361257,53.14396320647142,-27.928828849351667,,,,,,,,,,,,,,,,,,,,,
112,goodss,643,2.638,53.0782371,-27.9272428,3.261,1,0.8611112007168413,0.782022734454603,0.198139,53.0782239277176,-27.92725667957337,,,,,,,,,,,,,,,,,,,,,
113,goodss,656,2.524,53.1759631,-27.927046,3.827,1,3.5936210846442886,0.3762388553539719,0.0969386,53.17595516139576,-27.92710361792197,,,,,,,,,,,,,,,,,,,,,
114,goodss,669,1.469,53.1210767,-27.9285142,9.448,1,8.729765174390431,0.0400473150215091,0.786434,53.121232478171976,-27.92849715884926,,,,,,,,,,,,,,,,,,,,,
115,goodss,669,1.469,53.1210767,-27.9285142,9.448,2,0.5374011537017748,0.0447938809969643,0.786434,53.12106270528605,-27.928513823475846,,,,,,,,,,,,,,,,,,,,,
116,goodss,669,1.469,53.1210767,-27.9285142,9.448,3,14.078664709410477,0.0300309686210854,0.786434,53.12081747930884,-27.92844715389769,,,,,,,,,,,,,,,,,,,,,
117,goodss,669,1.469,53.1210767,-27.9285142,9.448,4,8.706824909230688,0.0518844152051234,0.786434,53.121157025140015,-27.928397158444724,,,,,,,,,,,,,,,,,,,,,
118,goodss,669,1.469,53.1210767,-27.9285142,9.448,5,12.805030261580798,0.0632554582923168,0.786434,53.12096838386047,-27.92871382140395,,,,,,,,,,,,,,,,,,,,,
119,goodss,669,1.469,53.1210767,-27.9285142,9.448,6,11.220017825297784,0.0636367420086464,0.786434,53.121138157073744,-27.92869715689327,,,,,,,,,,,,,,,,,,,,,
120,goodss,675,2.758,53.1517877,-27.9265524,4.374,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
121,goodss,712,0.66,53.1226643,-27.9272789,10.976,1,20.506272211204063,0.0144794277883534,2.5847923213518977,53.12238316271527,-27.927513813198605,,,,,,,,,,,,,,,,,,,,,
122,goodss,712,0.66,53.1226643,-27.9272789,10.976,2,0.7919595949289314,0.0476163198100268,2.5847923213518977,53.12264725126125,-27.927263814787413,,,,,,,,,,,,,,,,,,,,,
123,goodss,712,0.66,53.1226643,-27.9272789,10.976,3,19.13810857948089,0.0210166841080708,2.5847923213518977,53.122930202036684,-27.9270638156182,,,,,,,,,,,,,,,,,,,,,
124,goodss,712,0.66,53.1226643,-27.9272789,10.976,4,17.893775454051053,0.0210315793737659,2.5847923213518977,53.12232657308076,-27.927330480539137,,,,,,,,,,,,,,,,,,,,,
125,goodss,712,0.66,53.1226643,-27.9272789,10.976,5,18.56844635396295,0.0177078443659094,2.5847923213518977,53.12230770993444,-27.92726381411665,,,,,,,,,,,,,,,,,,,,,
126,goodss,715,1.823,53.1099854,-27.9256742,5.799,1,6.960963474979596,0.1192044759047111,0.165978,53.110103263888405,-27.925713268272272,,,,,,,,,,,,,,,,,,,,,
127,goodss,715,1.823,53.1099854,-27.9256742,5.799,2,7.909172681134228,0.2765721265945995,0.165978,53.109895787110894,-27.925563249801527,,,,,,,,,,,,,,,,,,,,,
128,goodss,720,1.461,53.1670075,-27.925737,7.305,1,11.533118073617384,0.0591454434596844,0.445793,53.16710774991292,-27.92590674027013,,,,,,,,,,,,,,,,,,,,,
129,goodss,720,1.461,53.1670075,-27.925737,7.305,2,1.757217260329525,0.0934602115612751,0.445793,53.1670133525191,-27.92570677135936,,,,,,,,,,,,,,,,,,,,,
130,goodss,720,1.461,53.1670075,-27.925737,7.305,3,11.736175377864802,0.1004395759249502,0.445793,53.16691897582174,-27.92555680215509,,,,,,,,,,,,,,,,,,,,,
131,goodss,720,1.461,53.1670075,-27.925737,7.305,4,7.575474407586628,0.0868563969405622,0.445793,53.16708885951188,-27.925840079947832,,,,,,,,,,,,,,,,,,,,,
132,goodss,720,1.461,53.1670075,-27.925737,7.305,5,5.313926279127327,0.0672303272489374,0.445793,53.166994536950746,-27.92582344352563,,,,,,,,,,,,,,,,,,,,,
133,goodss,726,1.146,53.0963849,-27.9259724,7.125,1,2.9275096071575923,0.113735345639266,0.498051,53.09638968886599,-27.92601133525383,,,,,,,,,,,,,,,,,,,,,
134,goodss,726,1.146,53.0963849,-27.9259724,7.125,2,2.840829544340878,0.0539046348682644,0.498051,53.09640857228284,-27.92592800587351,,,,,,,,,,,,,,,,,,,,,
135,goodss,726,1.146,53.0963849,-27.9259724,7.125,3,9.20300562316464,0.0489912278956244,0.498051,53.09650290428221,-27.925861357408078,,,,,,,,,,,,,,,,,,,,,
136,goodss,726,1.146,53.0963849,-27.9259724,7.125,4,13.240857695028671,0.030119874701684,0.498051,53.09635202735313,-27.925744662559666,,,,,,,,,,,,,,,,,,,,,
137,goodss,733,1.85,53.0950798,-27.9249625,4.336,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
138,goodss,734,2.682,53.1075061,-27.9246447,3.622,1,1.3364318164425752,0.7384710518025283,0.162122,53.107500300420895,-27.924646343872336,,,,,,,,,,,,,,,,,,,,,
139,goodss,744,1.0363,53.1588403,-27.925246,6.682,1,9.908281889409484,0.0681676391802427,1.04537,53.15869459532803,-27.92535918219709,,,,,,,,,,,,,,,,,,,,,
