Unnamed: 0,Field,CANDELS_ID,z,RA_gal,DEC_gal,A,Clump_ID,dist_clump,flux_ratio,restuv_flux,RA_clump,DEC_clump,Raw_Flux_f125w_mjy,Background_Flux_f125w_mjy,Corrected_Flux_f125w_mjy,Raw_Flux_f160w_mjy,Background_Flux_f160w_mjy,Corrected_Flux_f160w_mjy,Raw_Flux_f275w_mjy,Background_Flux_f275w_mjy,Corrected_Flux_f275w_mjy,Raw_Flux_f435w_mjy,Background_Flux_f435w_mjy,Corrected_Flux_f435w_mjy,Raw_Flux_f606w_mjy,Background_Flux_f606w_mjy,Corrected_Flux_f606w_mjy,Raw_Flux_f775w_mjy,Background_Flux_f775w_mjy,Corrected_Flux_f775w_mjy,Raw_Flux_f850lp_mjy,Background_Flux_f850lp_mjy,Corrected_Flux_f850lp_mjy,Raw_Flux_f140w_mjy,Background_Flux_f140w_mjy,Corrected_Flux_f140w_mjy,Fld,F,ID,W,RAJ2000,DEJ2000,Q,mag,e_mag,r,e_r,n,e_n,q_lc,e_q,PA,e_PA,S_N,COSMOS,GOODS,recno,GroupID,GroupSize,Separation,Uncertainty_275_mjy,Uncertainty_435_mjy,Uncertainty_606_mjy,Uncertainty_775_mjy,Uncertainty_850_mjy,Uncertainty_125_mjy,Uncertainty_140_mjy,Uncertainty_160_mjy
445,goodss,2190,1.153,53.0649477,-27.8956982,3.652,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,G,H,2190,,53.064949,-27.895697,0,23.616,0.093,0.267,0.032,1.544,0.414,0.606,0.073,-62.7,5.3,28.12,0,1,74054,,,0.005980840065254935,,,,,,,,
446,goodss,2192,1.26257,53.073565,-27.8965564,6.294,1,4.118306690862156,0.1303816543196645,0.308878,53.07359740626246,-27.89662188859831,0.7504105826839439,0.6579096644300724,0.1387513773808072,1.031632171828384,0.9498669770659878,0.12264779214359446,0.00022752739588222752,0.0018832591446563505,-0.002483597623161185,0.03269141271184373,0.02163449586732756,0.01658537526677426,0.07071657713068798,0.04984824207954795,0.031302502576710044,0.14889456540433677,0.12060635729013122,0.04243231217130829,0.33381942885058213,0.2801385408152389,0.08052133205301472,0.9198955538127471,0.8389650361736852,0.12139577645859295,G,H,2192,,53.073563,-27.896555,0,21.197,0.018,0.377,0.009,2.031,0.094,0.653,0.012,-12.0,1.1,159.64,0,1,74056,121,2,0.00811747366050538,0.00032710760095314595,0.0005619144993763196,0.000904490941358936,0.0008588443111136288,0.0004231834119722589,0.0033339416525712444,0.00535006221038569,0.0032570384590840176
447,goodss,2192,1.26257,53.073565,-27.8965564,6.294,2,7.269831497359482,0.2794868684567235,0.308878,53.07355977319045,-27.896438542378103,0.4884958251909006,0.43437191590737073,0.0811858639252949,0.7391923924556221,0.6366581240340332,0.1538014026323833,0.007504781088027924,-0.0014047569366189036,0.013364307036970242,0.04699700550439735,0.019353224210852435,0.04146567194031738,0.08454826675262096,0.03795216697212396,0.06989414967074549,0.1340206727412884,0.08205383084128486,0.0779502628500053,0.255800618463426,0.18626973045858075,0.10429633200726791,0.5933092047904663,0.5227743497229907,0.10580228260121337,G,H,2192,,53.073563,-27.896555,0,21.197,0.018,0.377,0.009,2.031,0.094,0.653,0.012,-12.0,1.1,159.64,0,1,74056,121,2,0.00811747366050538,0.00033763887019508864,0.0005519657104837032,0.0008619042662994222,0.0008399834592101294,0.0004196347140714611,0.0033330470945253437,0.0053272495717974905,0.0031244704738779545
448,goodss,2212,2.641,53.0720305,-27.8953709,3.123,1,1.2079372914187214,0.5736362172075535,0.304645,53.07203277796134,-27.89535466126882,0.17773704956452135,0.05244590387779653,0.18793671853008725,0.2136362291808187,0.0646501010536191,0.22347919219079937,-0.01776151727087056,-0.00723619794340018,-0.015787978991205577,0.03977932618574828,0.015129824009971265,0.03697425326366553,0.09178852940373415,0.030021604525952796,0.09265038731667204,0.11291063153752746,0.03989818362814627,0.1095186718640718,0.12182840297544685,0.040604042183081376,0.1218365411885482,0.2192127443589676,0.07151071966119908,0.22155303704665275,G,H,2212,,53.072029,-27.895369,0,24.204,0.101,0.229,0.029,1.036,0.468,0.421,0.093,-22.8,8.4,20.21,0,1,74076,,,0.008340427105419667,0.0003435303436122837,0.0005399051594342316,0.0008710235701879271,0.0008516474444703188,0.00042375014080672617,0.003326572002062589,0.005369080380123739,0.0032190074572801953
449,goodss,2218,2.403,53.2003828,-27.8952568,3.944,1,6.244933946808405,0.0432933973760854,0.288605,53.200266146646605,-27.89524226206858,0.059059693718354046,0.016772678752271886,0.06343052244912324,0.09880695531019772,0.03144638109686573,0.101040861319998,-0.006668048950157361,-0.008919282097583905,0.0033768497211398175,0.018796059466502403,0.0056767178475737095,0.01967901242839304,0.029411351312644007,0.009510833965072053,0.029850776021357932,0.03190620749784182,0.009591721007345165,0.033471729735744984,0.03925281109170425,0.013037523356566187,0.03932293160270708,0.0753238538530146,0.019207673689880998,0.08417427024470041,G,H,2218,,53.200386,-27.895254,0,23.862,0.068,0.238,0.024,1.74,0.402,0.378,0.063,-82.0,5.2,36.29,0,2,74082,122,2,0.014327171514080835,0.0003484970731497142,0.0004416263987563057,0.0005422272369686978,0.00046723337169339704,0.0003112092604476409,0.0021795847338490233,0.005403332566850735,0.002166947338867487
450,goodss,2218,2.403,53.2003828,-27.8952568,3.944,2,0.8713208364316781,0.6875920497370388,0.288605,53.20039816327818,-27.89525885477388,0.18947439339238104,0.039559875695673125,0.2248717765450619,0.2949206286379451,0.06668314767732053,0.3423562214409368,-0.0243439147619036,-0.020173038700616257,-0.006256314091931011,0.07362376193005371,0.01606025183288203,0.08634526514575752,0.09646292325123514,0.02047462635956027,0.11398244533751231,0.1029827955683852,0.021716313440395818,0.1218997231919841,0.11931238222176152,0.02791215099392038,0.1371003468417617,0.22555782573374814,0.04079857549110274,0.2771388753639681,G,H,2218,,53.200386,-27.895254,0,23.862,0.068,0.238,0.024,1.74,0.402,0.378,0.063,-82.0,5.2,36.29,0,2,74082,122,2,0.014327171514080835,0.0003452659828660034,0.0004430629897551299,0.0005375199972824361,0.00045685807214051875,0.00030939737826707987,0.002164552753878453,0.005364516264826332,0.002334661483522047
451,goodss,2228,1.0401,53.0870992,-27.8955588,6.526,1,1.714190771180386,0.1095163099417132,0.204518,53.08711900332363,-27.895542694851315,0.9911531123881752,0.4232224046108222,0.8518960616660295,1.4277742822119213,0.6054747368243435,1.2334493180813668,-0.010677966685854856,-0.011307092703174822,0.0009436890259799458,0.017226038709684127,0.0094233351569046,0.011704055329169292,0.05816410052489729,0.024502475610053226,0.0504924373722661,0.1981054944828795,0.083653102511183,0.17167858795754476,0.4317717113702072,0.19237510116628487,0.35909491530588344,1.19861127432688,0.5265164621386687,1.0081422182823172,G,H,2228,,53.087101,-27.895555,0,21.779,0.014,0.277,0.005,2.413,0.092,0.368,0.011,81.9,1.1,215.31,0,1,74092,123,3,0.014830419606902718,0.00033728038220465776,0.000571413739519145,0.000814004270852813,0.0008650648050826984,0.00038070096674316906,0.0018577827356869897,0.005295031747788893,0.0018334483917383422
452,goodss,2228,1.0401,53.0870992,-27.8955588,6.526,2,14.781693069469409,0.1730403693050544,0.204518,53.0873830246765,-27.89550942923996,0.13914452817073053,0.06463056017198152,0.11177095199812356,0.15907706103167266,0.07345689984687713,0.1284302417771933,0.003731157444374372,-0.0031345919871527787,0.010298624147290728,0.02748346807634181,0.011071062810353739,0.024618607898982108,0.04545949926764107,0.015803895106143964,0.044483406242245664,0.09448507040163555,0.03443481241236019,0.09007538698391304,0.11668661673564638,0.048272269224400984,0.10262152126686809,0.1609495050656947,0.0874059570087443,0.11031532208542558,G,H,2228,,53.087101,-27.895555,0,21.779,0.014,0.277,0.005,2.413,0.092,0.368,0.011,81.9,1.1,215.31,0,1,74092,123,3,0.014830419606902718,0.0003309542698148562,0.0005612295648950804,0.0008196723665407775,0.000848638025910323,0.00038209839902313754,0.001859266468043333,0.005379847315208853,0.001842251338419219
453,goodss,2228,1.0401,53.0870992,-27.8955588,6.526,3,11.5619397161549,0.1183650892853795,0.204518,53.08723219430281,-27.895409390898596,0.05871059838820005,0.06577547893488367,-0.010597320820025425,0.07577772857056712,0.08958425704847145,-0.020709792716856478,-0.008970518226443219,-0.00895782761105484,-1.9035923082567906e-05,0.016856683230594787,0.0067568832614173,0.015149699953766235,0.015945143389899066,0.009275794581104571,0.010004023213191745,0.025777068143110735,0.023941703058058702,0.0027530476275780475,0.03505482291475688,0.04018796596975564,-0.007699714582498138,0.06793482491045504,0.0965765555657165,-0.042962595982892184,G,H,2228,,53.087101,-27.895555,0,21.779,0.014,0.277,0.005,2.413,0.092,0.368,0.011,81.9,1.1,215.31,0,1,74092,123,3,0.014830419606902718,0.00032922070794811443,0.0005857154115906445,0.0008145126952807583,0.000851986272855663,0.00038421617351654575,0.0018378609986638853,0.005373475623275493,0.0018338920650639722
454,goodss,2231,1.7871,53.1283221,-27.895716,6.866,1,2.955410293005018,0.3607974513291722,0.983725,53.12828580200914,-27.895713832008703,0.5276923037548835,0.20978834862120638,0.4768559327005159,0.5685989117830687,0.2087293563218041,0.5398043331918968,0.013459986502196866,0.006305513220876814,0.01073170992198008,0.18498407326864652,0.0810326478684468,0.15592713810029957,0.23338147633496042,0.10088376783038974,0.198746562756856,0.2521056939199734,0.10915817076692134,0.21442128472957803,0.30703479716842164,0.12619548714960252,0.2712589650282287,0.5473514694139671,0.2007418658871412,0.5199144052902388,G,H,2231,,53.128323,-27.895714,1,23.154,0.023,0.247,0.006,0.512,0.062,0.298,0.021,65.7,1.5,80.33,0,2,74095,124,4,0.007748529695504897,0.0003316058721826697,0.0006140951176688376,0.0007330098172424473,0.0008527947387037793,0.000333710161981758,0.002089537664850239,0.005459359389281623,0.0021112858996425493
455,goodss,2231,1.7871,53.1283221,-27.895716,6.866,2,13.144369517021348,0.156053782470959,0.983725,53.12809722108385,-27.89568050615654,0.15623024324633045,0.06376179196075879,0.13870267692835747,0.1440050821736717,0.05846968159258081,0.12830310087163632,0.019629624599957228,-0.0002889195765967255,0.029877816264830933,0.09646479205748631,0.032371002253354625,0.09614068470619752,0.11238299005263457,0.0364165021472772,0.11394973185803604,0.11100391112468787,0.03557979880343096,0.11313616848188536,0.11339646349032495,0.03830403988090345,0.11263863541413226,0.1511189992915576,0.062118927591033296,0.13350010755078645,G,H,2231,,53.128323,-27.895714,1,23.154,0.023,0.247,0.006,0.512,0.062,0.298,0.021,65.7,1.5,80.33,0,2,74095,124,4,0.007748529695504897,0.0003174214045871005,0.0006093723234163077,0.000740026765874417,0.0008570650538013267,0.00033325020449694157,0.0020883671478395187,0.0053250863064398385,0.002175059727499536
456,goodss,2231,1.7871,53.1283221,-27.895716,6.866,3,17.24715773685624,0.1383312399629025,0.983725,53.12804064406763,-27.89561384181459,0.15221238373043575,0.03509283040852488,0.1756793299828663,0.1411701132562123,0.03454375389590784,0.15993953904045669,0.023386048626485845,0.0005129761414903435,0.034309608727493245,0.09341535877575675,0.01811201742420221,0.11295501202733182,0.09519679508716439,0.01989230176060856,0.11295673998983374,0.10412870521319656,0.021307338915393766,0.12423204944670417,0.10565284793113343,0.02387318068265495,0.12266950087271772,0.1528515977172126,0.034653216506088755,0.17729757181668576,G,H,2231,,53.128323,-27.895714,1,23.154,0.023,0.247,0.006,0.512,0.062,0.298,0.021,65.7,1.5,80.33,0,2,74095,124,4,0.007748529695504897,0.00032401863163803796,0.0006176670197831595,0.0007433722911218327,0.0008620893022519016,0.00033083497595758364,0.00209880856068183,0.0053501323442797935,0.002143749510521063
457,goodss,2231,1.7871,53.1283221,-27.895716,6.866,4,21.02746893946107,0.0895476029096971,0.983725,53.12804063838284,-27.89549717541596,0.139134590692511,0.03582512072744976,0.15496420494759186,0.15122363726250077,0.047132129422452394,0.15613726176007253,0.019607728132277836,0.003712966214155645,0.023842142877183285,0.09079537449622638,0.02310355204119904,0.101537733682541,0.09476970673812946,0.02466025367297288,0.10516417959773489,0.08403759532110983,0.025095941553670925,0.08841248065115834,0.09668727923642106,0.0301996228093912,0.09973148464054479,0.1774032534347428,0.04490491004952295,0.19874751507782978,G,H,2231,,53.128323,-27.895714,1,23.154,0.023,0.247,0.006,0.512,0.062,0.298,0.021,65.7,1.5,80.33,0,2,74095,124,4,0.007748529695504897,0.0003228789907471108,0.0006313004452438689,0.0007358180185524761,0.0008592771504983683,0.0003357272997896155,0.002158876628290424,0.005572457760226613,0.002109976314753978
458,goodss,2236,2.082,53.1527613,-27.8953202,4.692,1,1.4648549416239136,0.4378135528405167,0.493032,53.15278213318281,-27.895294022518343,0.29603577317467644,0.1273774763233808,0.2529874452769434,0.3946920820123585,0.16747093397306967,0.3408317220589332,-0.005511768585652918,-0.0007198542512580553,-0.007187871501592294,0.09212653444052023,0.03180627322302777,0.09048039182623868,0.11569121660907043,0.03856714610412021,0.11568610575742533,0.14346359985819943,0.05262105652758334,0.1362638149959241,0.17073410269444894,0.06373937462650697,0.16049209210191293,0.34678325042572733,0.15331594766847276,0.2902009541358818,G,H,2236,,53.15276,-27.895317,0,23.226,0.03,0.277,0.01,1.041,0.1,0.69,0.025,-5.0,1.8,74.76,0,1,74100,,,0.012240039530668233,0.000330059561390798,0.0004781071284655156,0.0005554105831588489,0.0004849668504555838,0.00031565503813922287,0.001729720053745643,0.005401050030245642,0.0016669595313338332
