Unnamed: 0,Field,CANDELS_ID,z,RA_gal,DEC_gal,A,Clump_ID,dist_clump,flux_ratio,restuv_flux,RA_clump,DEC_clump,Raw_Flux_f125w_mjy,Background_Flux_f125w_mjy,Corrected_Flux_f125w_mjy,Raw_Flux_f160w_mjy,Background_Flux_f160w_mjy,Corrected_Flux_f160w_mjy,Raw_Flux_f275w_mjy,Background_Flux_f275w_mjy,Corrected_Flux_f275w_mjy,Raw_Flux_f435w_mjy,Background_Flux_f435w_mjy,Corrected_Flux_f435w_mjy,Raw_Flux_f606w_mjy,Background_Flux_f606w_mjy,Corrected_Flux_f606w_mjy,Raw_Flux_f775w_mjy,Background_Flux_f775w_mjy,Corrected_Flux_f775w_mjy,Raw_Flux_f850lp_mjy,Background_Flux_f850lp_mjy,Corrected_Flux_f850lp_mjy,Raw_Flux_f140w_mjy,Background_Flux_f140w_mjy,Corrected_Flux_f140w_mjy,Fld,F,ID,W,RAJ2000,DEJ2000,Q,mag,e_mag,r,e_r,n,e_n,q_lc,e_q,PA,e_PA,S_N,COSMOS,GOODS,recno,GroupID,GroupSize,Separation
10,goodss,49,2.01,53.0906011,-27.9524238,4.831,2,3.49814415083198,0.1732311480644989,0.330353,53.09055313119852,-27.952409958861608,0.20794917722172404,0.11838923327869436,0.13433991591454453,0.3095779707196454,0.1666130924803494,0.214447317358944,0.005571434167872834,-0.0025548529038862456,0.012189430607638616,0.025628718974180512,0.01282639693832662,0.01920348305378084,0.04437551709818289,0.024529741285587908,0.029768663718892467,0.055330994289796924,0.03368437040268423,0.03246993583066904,0.08290295934577341,0.045360651808797295,0.05631346130546418,,,,G,H,49,,53.090599,-27.952423,0,23.198,0.038,0.32,0.014,0.856,0.108,0.762,0.028,88.6,2.1,57.01,0,1,71913,4,2,0.007272583211518736
11,goodss,73,1.531,53.0995266,-27.9491529,4.154,1,2.415874582837445,0.2703920901023067,0.179191,53.09957262376878,-27.949161784097416,0.14686131686063125,0.06332184306695453,0.12530921069051507,0.18228866824169904,0.08343901362936486,0.14827448191850123,0.001835753035460347,-3.159269798614193E-5,0.0028010186001697335,0.03146723791527891,0.01351068684765858,0.026934826601430487,0.0363158710339319,0.014604867537843201,0.03256650524413304,0.05078525432523287,0.020731982187813715,0.04507990820612874,0.07320791151019783,0.03268380815530025,0.06078615503234637,0.17151774835836703,0.08759750049183734,0.12588037179979453,G,H,73,,53.099525,-27.949152,0,23.595,0.131,0.519,0.099,3.775,0.969,0.363,0.053,-65.0,4.9,34.98,0,2,71937,5,2,0.006032174941914051
12,goodss,73,1.531,53.0995266,-27.9491529,4.154,2,9.461313333781945,0.0418609826900298,0.179191,53.09938397315413,-27.949061752988644,0.037434363224595466,0.03235130418692766,0.0076245885565017135,0.03999326107008496,0.04078367441506782,-0.0011856200174742864,0.009915075916204562,0.004290171191487523,0.008437357087075558,0.016157732151834654,0.005959898063226482,0.015296751132912262,0.021264373782380983,0.009512243440850852,0.017628195512295195,0.023012120475116526,0.012996957705541972,0.015022744154361828,0.023018479861108172,0.018145415292319996,0.007309596853182267,0.05434132152248681,0.03078033086489942,0.03534148598638107,G,H,73,,53.099525,-27.949152,0,23.595,0.131,0.519,0.099,3.775,0.969,0.363,0.053,-65.0,4.9,34.98,0,2,71937,5,2,0.006032174941914051
13,goodss,79,1.012,53.0905242,-27.9505466,10.436,1,21.21876999262681,0.0198220559206334,1.01189,53.09074226623816,-27.95086001270661,0.10947520727341939,0.10862462319087447,0.0012758761238173793,0.14479005750836332,0.1358949192067349,0.01334270745244261,-0.013895765115505087,-0.008879648735298964,-0.007524174570309183,0.0191192016203088,0.010679985883461966,0.012658823605270248,0.028013071099280487,0.020545305210315477,0.011201648833447514,0.05003651459985962,0.03970174335643718,0.015502156865133657,0.08264170266171726,0.0796580709103957,0.004475447626982351,-9.570682844992015E-20,-1.734626660168111E-19,1.1663375635033644E-19,G,H,79,,53.090523,-27.950544,0,20.471,0.008,0.713,0.005,0.674,0.012,0.613,0.004,-46.5,0.3,339.95,0,1,71943,6,8,0.010108020942741474
14,goodss,79,1.012,53.0905242,-27.9505466,10.436,2,11.759090100853893,0.0515270166564611,1.01189,53.09045928834253,-27.950743281037823,0.3645860726770336,0.2615644057534249,0.15453250038541314,0.4022151588058059,0.3276864588195153,0.11179304997943586,0.004056155594846526,-0.009322927809472149,0.020068625106478014,0.029936379661100576,0.01294165133404616,0.02549209249058163,0.06398076689707098,0.03003197160776645,0.050923192933956786,0.1304708112253401,0.07478811258580809,0.08352404795929803,0.2183911669817882,0.13929544326030768,0.11864358558222078,1.4767668229411678E-19,-1.019050895510736E-19,3.743726577677856E-19,G,H,79,,53.090523,-27.950544,0,20.471,0.008,0.713,0.005,0.674,0.012,0.613,0.004,-46.5,0.3,339.95,0,1,71943,6,8,0.010108020942741474
15,goodss,79,1.012,53.0905242,-27.9505466,10.436,3,11.82016074340785,0.0815076184558353,1.01189,53.09074233507276,-27.950626680870933,0.5721374242853617,0.42243306708149475,0.22455653580580043,0.7173285584304275,0.5667279740288885,0.22590087660230854,-6.309518503910531E-5,0.006756562399647829,-0.010229486377030401,0.051961148078535795,0.029720193326324505,0.03336143212831694,0.10342278158366779,0.06470426348293236,0.05807777715110313,0.21692508931341695,0.14179256495671202,0.11269878653505737,0.3914788628180626,0.2670063633212575,0.1867087492452076,5.092297701984199E-19,-3.2710329165960542E-21,7.68751204672524E-19,G,H,79,,53.090523,-27.950544,0,20.471,0.008,0.713,0.005,0.674,0.012,0.613,0.004,-46.5,0.3,339.95,0,1,71943,6,8,0.010108020942741474
16,goodss,79,1.012,53.0905242,-27.9505466,10.436,4,22.102402584334584,0.1039832900501668,1.01189,53.09011974374247,-27.950509869535257,0.21622875232474575,0.104320095397129,0.16786298539142513,0.24297169908236313,0.12544007872716123,0.17629743053280283,0.044032548301354814,0.004610825415053733,0.059132584329451614,0.06154544004333004,0.0138837342702033,0.07149255865969012,0.09729115587156346,0.02542353579143831,0.10780143012018772,0.17277499471311122,0.050036472052770564,0.18410778399051098,0.18508824637615082,0.05863810300156125,0.1896752150618844,-1.360907588598216E-19,-4.889203250126718E-19,5.292443492292753E-19,G,H,79,,53.090523,-27.950544,0,20.471,0.008,0.713,0.005,0.674,0.012,0.613,0.004,-46.5,0.3,339.95,0,1,71943,6,8,0.010108020942741474
17,goodss,79,1.012,53.0905242,-27.9505466,10.436,5,11.651446262159904,0.0139363615668289,1.01189,53.0906103368572,-27.950376651858647,0.32585230314993235,0.2704732001852279,0.08306865444705668,0.4125364940086703,0.3675791137520578,0.06743607038491874,0.001638892849960646,4.998808937766916E-4,0.001708517934275932,0.02106419422219434,0.013692545750510382,0.011057472707525938,0.0521940885158752,0.03438378861943953,0.02671544984465351,0.10917082344034663,0.08129994173765692,0.041806322554034575,0.201077244258925,0.15494235545568857,0.06920233320485467,-1.0231251936281371E-19,3.0082805444252497E-19,-6.047108607080081E-19,G,H,79,,53.090523,-27.950544,0,20.471,0.008,0.713,0.005,0.674,0.012,0.613,0.004,-46.5,0.3,339.95,0,1,71943,6,8,0.010108020942741474
18,goodss,79,1.012,53.0905242,-27.9505466,10.436,6,15.429069965490468,0.063163489592419,1.01189,53.09032732550137,-27.950376585837997,0.6875434694090578,0.34529228044213095,0.5133767834503903,0.8682834780851841,0.4531763679658488,0.6226606651790031,-0.0013760750760150788,-0.007854364533295959,0.009717434185921319,0.03872265460277449,0.013572566665010425,0.0377251319066461,0.09446258748236531,0.03728276588862104,0.08576973239061642,0.20077820474175218,0.090818036448103,0.16494025244047375,0.3580848268329862,0.17732195398388773,0.2711443092736477,-2.1434859342875258E-19,1.633772474095758E-19,-5.6658876125749245E-19,G,H,79,,53.090523,-27.950544,0,20.471,0.008,0.713,0.005,0.674,0.012,0.613,0.004,-46.5,0.3,339.95,0,1,71943,6,8,0.010108020942741474
19,goodss,79,1.012,53.0905242,-27.9505466,10.436,7,14.04051993339278,0.0180066775534122,1.01189,53.09049714717787,-27.950326625839157,0.36835891305050783,0.263536322476989,0.15723388586027814,0.45454572324597453,0.34172783152006064,0.1692268375888708,-0.0034693334824399953,-0.007067156466476178,0.0053967344760542735,0.017886611972154992,0.009723707718874774,0.01224435637992033,0.047593354947495406,0.028002235304265096,0.029386679464845463,0.10033981948974674,0.06737110124811868,0.04945307736244208,0.20277861722456406,0.1392748168709192,0.09525570053046727,-4.017436362936776E-19,3.070916966749326E-19,-1.0632529994529155E-18,G,H,79,,53.090523,-27.950544,0,20.471,0.008,0.713,0.005,0.674,0.012,0.613,0.004,-46.5,0.3,339.95,0,1,71943,6,8,0.010108020942741474
20,goodss,79,1.012,53.0905242,-27.9505466,10.436,8,27.48556348339979,0.0135007209210265,1.01189,53.09096883743795,-27.95031006841265,0.020196432404231263,0.015577665216739464,0.0069281507812377005,0.03007674510008767,0.01615201750463627,0.02088709139317709,-0.0030333167743351575,-0.005386555839419744,0.003529858597626881,0.0094550962610855,0.004164368901018047,0.00793609104010118,0.003446699332350691,0.0018194645221349677,0.0024408522153235843,0.004444515984266938,0.006383542108680597,-0.002908539186620487,0.0032002032689507865,0.010607070270584993,-0.011110300502451313,5.050100197678416E-19,-1.1762148957806661E-19,9.339472640188623E-19,G,H,79,,53.090523,-27.950544,0,20.471,0.008,0.713,0.005,0.674,0.012,0.613,0.004,-46.5,0.3,339.95,0,1,71943,6,8,0.010108020942741474
21,goodss,107,0.616,53.085105,-27.9483683,9.569,1,10.137653204760952,0.0703922263763854,0.9056698371912716,53.085063964709065,-27.94852523544062,0.46929508153029376,0.39711803531437495,0.1082655693238782,0.5536452167528875,0.5098142247227642,0.06574648804518496,0.043653570739192744,0.009295255458115778,0.05153747292161545,0.06929199411472546,0.03393330177131015,0.05303803851512298,0.1493614898731015,0.1000010590105217,0.0740406462938697,0.0013812420270664337,0.0012643858512088346,1.7528426378639865E-4,0.33170894108045706,0.27870047739776527,0.07951269552403774,,,,G,H,107,,53.085106,-27.948366,0,21.022,0.012,0.651,0.007,0.9,0.023,0.598,0.007,1.6,0.5,232.2,0,0,71971,7,3,0.008869703856034764
22,goodss,107,0.616,53.085105,-27.9483683,9.569,2,10.26606119697326,0.0405885538295082,0.9056698371912716,53.0852715891211,-27.948275293420185,0.3308860665804441,0.27720047296076794,0.0805283904295143,0.38746764314029586,0.3282441712824801,0.08883520778672359,0.03443842421053574,0.012771860371198847,0.03249984575900534,0.08472877878931563,0.04498532911768853,0.059615174507440645,0.1301957291862446,0.09061159504779007,0.05937620120768179,0.0030027357081522906,0.003581319018055215,-8.678749648543861E-4,0.2899897904178891,0.21744362194419042,0.108819252710548,,,,G,H,107,,53.085106,-27.948366,0,21.022,0.012,0.651,0.007,0.9,0.023,0.598,0.007,1.6,0.5,232.2,0,0,71971,7,3,0.008869703856034764
23,goodss,107,0.616,53.085105,-27.9483683,9.569,3,19.077657416464945,0.0415346856345577,0.9056698371912716,53.085101866609605,-27.94804191550136,0.15742124905741797,0.11258980873592205,0.06724716048224387,0.18193561863189595,0.1302643464172817,0.07750690832192135,0.025369792708984436,0.004482955237176681,0.03133025620771163,0.038981242171191484,0.01995977797091945,0.02853219630040805,0.06693115072311535,0.038634352534742206,0.04244519728255973,-9.19782343374333E-5,5.2998698275991214E-6,-1.459171562475486E-4,0.12130702171058087,0.07872986638042014,0.06386573299524112,,,,G,H,107,,53.085106,-27.948366,0,21.022,0.012,0.651,0.007,0.9,0.023,0.598,0.007,1.6,0.5,232.2,0,0,71971,7,3,0.008869703856034764
